file_path,filename,class_name,source_language,source_id,chunk_id,source_dataset,labeling_method,verification_status,class_id,split
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada41chunk(3).wav,Kannada41chunk(3).wav,Yakshagana,Kannada,Kannada_41,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada41chunk(4).wav,Kannada41chunk(4).wav,Yakshagana,Kannada,Kannada_41,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada41chunk(5).wav,Kannada41chunk(5).wav,Yakshagana,Kannada,Kannada_41,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada43chunk(0).wav,Kannada43chunk(0).wav,Yakshagana,Kannada,Kannada_43,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada43chunk(1).wav,Kannada43chunk(1).wav,Yakshagana,Kannada,Kannada_43,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada43chunk(2).wav,Kannada43chunk(2).wav,Yakshagana,Kannada,Kannada_43,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada43chunk(3).wav,Kannada43chunk(3).wav,Yakshagana,Kannada,Kannada_43,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada43chunk(4).wav,Kannada43chunk(4).wav,Yakshagana,Kannada,Kannada_43,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada43chunk(5).wav,Kannada43chunk(5).wav,Yakshagana,Kannada,Kannada_43,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada45chunk(0).wav,Kannada45chunk(0).wav,Yakshagana,Kannada,Kannada_45,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada45chunk(1).wav,Kannada45chunk(1).wav,Yakshagana,Kannada,Kannada_45,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada45chunk(2).wav,Kannada45chunk(2).wav,Yakshagana,Kannada,Kannada_45,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada45chunk(3).wav,Kannada45chunk(3).wav,Yakshagana,Kannada,Kannada_45,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada45chunk(4).wav,Kannada45chunk(4).wav,Yakshagana,Kannada,Kannada_45,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada45chunk(5).wav,Kannada45chunk(5).wav,Yakshagana,Kannada,Kannada_45,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada46chunk(0).wav,Kannada46chunk(0).wav,Yakshagana,Kannada,Kannada_46,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada46chunk(1).wav,Kannada46chunk(1).wav,Yakshagana,Kannada,Kannada_46,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada46chunk(2).wav,Kannada46chunk(2).wav,Yakshagana,Kannada,Kannada_46,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada46chunk(3).wav,Kannada46chunk(3).wav,Yakshagana,Kannada,Kannada_46,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada46chunk(4).wav,Kannada46chunk(4).wav,Yakshagana,Kannada,Kannada_46,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada46chunk(5).wav,Kannada46chunk(5).wav,Yakshagana,Kannada,Kannada_46,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada48chunk(0).wav,Kannada48chunk(0).wav,Yakshagana,Kannada,Kannada_48,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada48chunk(1).wav,Kannada48chunk(1).wav,Yakshagana,Kannada,Kannada_48,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada48chunk(2).wav,Kannada48chunk(2).wav,Yakshagana,Kannada,Kannada_48,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada48chunk(3).wav,Kannada48chunk(3).wav,Yakshagana,Kannada,Kannada_48,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada48chunk(4).wav,Kannada48chunk(4).wav,Yakshagana,Kannada,Kannada_48,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada48chunk(5).wav,Kannada48chunk(5).wav,Yakshagana,Kannada,Kannada_48,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada49chunk(0).wav,Kannada49chunk(0).wav,Yakshagana,Kannada,Kannada_49,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada49chunk(1).wav,Kannada49chunk(1).wav,Yakshagana,Kannada,Kannada_49,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada49chunk(2).wav,Kannada49chunk(2).wav,Yakshagana,Kannada,Kannada_49,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada49chunk(3).wav,Kannada49chunk(3).wav,Yakshagana,Kannada,Kannada_49,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada49chunk(4).wav,Kannada49chunk(4).wav,Yakshagana,Kannada,Kannada_49,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada49chunk(5).wav,Kannada49chunk(5).wav,Yakshagana,Kannada,Kannada_49,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada5chunk(0).wav,Kannada5chunk(0).wav,Yakshagana,Kannada,Kannada_5,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada5chunk(1).wav,Kannada5chunk(1).wav,Yakshagana,Kannada,Kannada_5,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada5chunk(2).wav,Kannada5chunk(2).wav,Yakshagana,Kannada,Kannada_5,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada5chunk(3).wav,Kannada5chunk(3).wav,Yakshagana,Kannada,Kannada_5,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada5chunk(4).wav,Kannada5chunk(4).wav,Yakshagana,Kannada,Kannada_5,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada5chunk(5).wav,Kannada5chunk(5).wav,Yakshagana,Kannada,Kannada_5,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada50chunk(0).wav,Kannada50chunk(0).wav,Yakshagana,Kannada,Kannada_50,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada50chunk(1).wav,Kannada50chunk(1).wav,Yakshagana,Kannada,Kannada_50,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada50chunk(2).wav,Kannada50chunk(2).wav,Yakshagana,Kannada,Kannada_50,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada50chunk(3).wav,Kannada50chunk(3).wav,Yakshagana,Kannada,Kannada_50,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada50chunk(4).wav,Kannada50chunk(4).wav,Yakshagana,Kannada,Kannada_50,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada50chunk(5).wav,Kannada50chunk(5).wav,Yakshagana,Kannada,Kannada_50,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada52chunk(0).wav,Kannada52chunk(0).wav,Yakshagana,Kannada,Kannada_52,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada52chunk(1).wav,Kannada52chunk(1).wav,Yakshagana,Kannada,Kannada_52,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada52chunk(2).wav,Kannada52chunk(2).wav,Yakshagana,Kannada,Kannada_52,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada52chunk(3).wav,Kannada52chunk(3).wav,Yakshagana,Kannada,Kannada_52,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada52chunk(4).wav,Kannada52chunk(4).wav,Yakshagana,Kannada,Kannada_52,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada52chunk(5).wav,Kannada52chunk(5).wav,Yakshagana,Kannada,Kannada_52,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada54chunk(0).wav,Kannada54chunk(0).wav,Yakshagana,Kannada,Kannada_54,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada54chunk(1).wav,Kannada54chunk(1).wav,Yakshagana,Kannada,Kannada_54,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada54chunk(2).wav,Kannada54chunk(2).wav,Yakshagana,Kannada,Kannada_54,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada54chunk(3).wav,Kannada54chunk(3).wav,Yakshagana,Kannada,Kannada_54,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada54chunk(4).wav,Kannada54chunk(4).wav,Yakshagana,Kannada,Kannada_54,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada54chunk(5).wav,Kannada54chunk(5).wav,Yakshagana,Kannada,Kannada_54,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada55chunk(0).wav,Kannada55chunk(0).wav,Yakshagana,Kannada,Kannada_55,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada55chunk(1).wav,Kannada55chunk(1).wav,Yakshagana,Kannada,Kannada_55,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada55chunk(2).wav,Kannada55chunk(2).wav,Yakshagana,Kannada,Kannada_55,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada55chunk(3).wav,Kannada55chunk(3).wav,Yakshagana,Kannada,Kannada_55,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada55chunk(4).wav,Kannada55chunk(4).wav,Yakshagana,Kannada,Kannada_55,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada55chunk(5).wav,Kannada55chunk(5).wav,Yakshagana,Kannada,Kannada_55,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada56chunk(0).wav,Kannada56chunk(0).wav,Yakshagana,Kannada,Kannada_56,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada56chunk(1).wav,Kannada56chunk(1).wav,Yakshagana,Kannada,Kannada_56,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada56chunk(2).wav,Kannada56chunk(2).wav,Yakshagana,Kannada,Kannada_56,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada56chunk(3).wav,Kannada56chunk(3).wav,Yakshagana,Kannada,Kannada_56,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada56chunk(4).wav,Kannada56chunk(4).wav,Yakshagana,Kannada,Kannada_56,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada56chunk(5).wav,Kannada56chunk(5).wav,Yakshagana,Kannada,Kannada_56,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada57chunk(0).wav,Kannada57chunk(0).wav,Yakshagana,Kannada,Kannada_57,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada57chunk(1).wav,Kannada57chunk(1).wav,Yakshagana,Kannada,Kannada_57,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada57chunk(2).wav,Kannada57chunk(2).wav,Yakshagana,Kannada,Kannada_57,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada57chunk(3).wav,Kannada57chunk(3).wav,Yakshagana,Kannada,Kannada_57,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada57chunk(4).wav,Kannada57chunk(4).wav,Yakshagana,Kannada,Kannada_57,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada57chunk(5).wav,Kannada57chunk(5).wav,Yakshagana,Kannada,Kannada_57,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada59chunk(0).wav,Kannada59chunk(0).wav,Yakshagana,Kannada,Kannada_59,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada59chunk(1).wav,Kannada59chunk(1).wav,Yakshagana,Kannada,Kannada_59,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada59chunk(2).wav,Kannada59chunk(2).wav,Yakshagana,Kannada,Kannada_59,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada59chunk(3).wav,Kannada59chunk(3).wav,Yakshagana,Kannada,Kannada_59,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada59chunk(4).wav,Kannada59chunk(4).wav,Yakshagana,Kannada,Kannada_59,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada59chunk(5).wav,Kannada59chunk(5).wav,Yakshagana,Kannada,Kannada_59,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada6chunk(0).wav,Kannada6chunk(0).wav,Yakshagana,Kannada,Kannada_6,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada6chunk(1).wav,Kannada6chunk(1).wav,Yakshagana,Kannada,Kannada_6,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada6chunk(2).wav,Kannada6chunk(2).wav,Yakshagana,Kannada,Kannada_6,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada6chunk(3).wav,Kannada6chunk(3).wav,Yakshagana,Kannada,Kannada_6,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada6chunk(4).wav,Kannada6chunk(4).wav,Yakshagana,Kannada,Kannada_6,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada6chunk(5).wav,Kannada6chunk(5).wav,Yakshagana,Kannada,Kannada_6,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada60chunk(0).wav,Kannada60chunk(0).wav,Yakshagana,Kannada,Kannada_60,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada60chunk(1).wav,Kannada60chunk(1).wav,Yakshagana,Kannada,Kannada_60,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada60chunk(2).wav,Kannada60chunk(2).wav,Yakshagana,Kannada,Kannada_60,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada60chunk(3).wav,Kannada60chunk(3).wav,Yakshagana,Kannada,Kannada_60,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada60chunk(4).wav,Kannada60chunk(4).wav,Yakshagana,Kannada,Kannada_60,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada60chunk(5).wav,Kannada60chunk(5).wav,Yakshagana,Kannada,Kannada_60,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada62chunk(0).wav,Kannada62chunk(0).wav,Yakshagana,Kannada,Kannada_62,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada62chunk(1).wav,Kannada62chunk(1).wav,Yakshagana,Kannada,Kannada_62,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada62chunk(2).wav,Kannada62chunk(2).wav,Yakshagana,Kannada,Kannada_62,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada62chunk(3).wav,Kannada62chunk(3).wav,Yakshagana,Kannada,Kannada_62,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Kannada\Kannada62chunk(4).wav,Kannada62chunk(4).wav,Yakshagana,Kannada,Kannada_62,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,2,train
